Start	End	Direction	Weight
hsa:5880	hsa:5881	0	1
hsa:5880	hsa:998	0	1
hsa:5881	hsa:998	0	1
hsa:10928	hsa:5879	1	1
hsa:10928	hsa:5880	1	1
hsa:10928	hsa:5881	1	1
hsa:10928	hsa:998	1	1
hsa:5898	hsa:5899	0	1
hsa:5898	hsa:5337	1	1
hsa:5899	hsa:5337	1	1
hsa:5898	hsa:10928	1	1
hsa:5899	hsa:10928	1	1
hsa:5900	hsa:5898	1	1
hsa:5900	hsa:5899	1	1
hsa:5599	hsa:5601	0	1
hsa:5599	hsa:5602	0	1
hsa:5601	hsa:5602	0	1
hsa:5604	hsa:5599	1	2
hsa:5604	hsa:5601	1	2
hsa:5604	hsa:5602	1	2
hsa:5594	hsa:5595	0	1
hsa:5604	hsa:5594	1	2
hsa:5604	hsa:5595	1	2
hsa:369	hsa:5894	0	1
hsa:369	hsa:673	0	1
hsa:5894	hsa:673	0	1
hsa:369	hsa:5604	1	2
hsa:5894	hsa:5604	1	2
hsa:673	hsa:5604	1	2
hsa:572	hsa:598	1	1
hsa:1147	hsa:3551	0	1
hsa:1147	hsa:8517	0	1
hsa:3551	hsa:8517	0	1
hsa:1147	hsa:4790	1	1
hsa:1147	hsa:5970	1	1
hsa:3551	hsa:4790	1	1
hsa:3551	hsa:5970	1	1
hsa:8517	hsa:4790	1	1
hsa:8517	hsa:5970	1	1
hsa:5879	hsa:4790	1	1
hsa:5879	hsa:5970	1	1
hsa:5880	hsa:4790	1	1
hsa:5880	hsa:5970	1	1
hsa:5881	hsa:4790	1	1
hsa:5881	hsa:5970	1	1
hsa:10000	hsa:842	1	2
hsa:207	hsa:842	1	2
hsa:208	hsa:842	1	2
hsa:10000	hsa:572	1	2
hsa:207	hsa:572	1	2
hsa:208	hsa:572	1	2
hsa:10000	hsa:1147	1	2
hsa:10000	hsa:3551	1	2
hsa:10000	hsa:8517	1	2
hsa:207	hsa:1147	1	2
hsa:207	hsa:3551	1	2
hsa:207	hsa:8517	1	2
hsa:208	hsa:1147	1	2
hsa:208	hsa:3551	1	2
hsa:208	hsa:8517	1	2
hsa:9459	hsa:5879	1	1
hsa:9459	hsa:5880	1	1
hsa:9459	hsa:5881	1	1
hsa:3845	hsa:5900	1	1
hsa:3845	hsa:369	1	1
hsa:3845	hsa:5894	1	1
hsa:3845	hsa:673	1	1
hsa:3845	hsa:5290	1	1
hsa:3845	hsa:5291	1	1
hsa:3845	hsa:5293	1	1
hsa:3845	hsa:5295	1	1
hsa:3845	hsa:5296	1	1
hsa:3845	hsa:8503	1	1
