Start	End	Direction	Weight
hsa:5879	hsa:5602	1	1
hsa:5880	hsa:5599	1	1
hsa:5880	hsa:5601	1	1
hsa:5880	hsa:5602	1	1
hsa:5881	hsa:5599	1	1
hsa:5881	hsa:5601	1	1
hsa:5881	hsa:5602	1	1
hsa:5900	hsa:5898	1	1
hsa:5900	hsa:5899	1	1
hsa:3845	hsa:5900	1	1
hsa:3845	hsa:5290	1	1
hsa:3845	hsa:5291	1	1
hsa:3845	hsa:5293	1	1
hsa:3845	hsa:5295	1	1
hsa:3845	hsa:5296	1	1
hsa:3845	hsa:8503	1	1
hsa:7046	hsa:7048	0	1
hsa:4087	hsa:4089	0	1
hsa:4088	hsa:4089	0	1
hsa:26060	hsa:836	0	1
hsa:842	hsa:26060	0	1
hsa:5290	hsa:10000	1	1
hsa:5290	hsa:207	1	1
hsa:5290	hsa:208	1	1
hsa:5291	hsa:10000	1	1
hsa:5291	hsa:207	1	1
hsa:5291	hsa:208	1	1
hsa:5293	hsa:10000	1	1
hsa:5293	hsa:207	1	1
hsa:5293	hsa:208	1	1
hsa:5295	hsa:10000	1	1
hsa:5295	hsa:207	1	1
hsa:5295	hsa:208	1	1
hsa:5296	hsa:10000	1	1
hsa:5296	hsa:207	1	1
hsa:5296	hsa:208	1	1
hsa:8503	hsa:10000	1	1
hsa:8503	hsa:207	1	1
hsa:8503	hsa:208	1	1
hsa:836	hsa:1630	1	1
hsa:1630	hsa:842	0	1
